Appeal|əˈpil|—v.|1 request earnestly or formally; plead. 2 (usu. Foll. By to) attract, be of interest. 3 (foll. By to) resort to for support. 4 law a (often foll. By to) apply (to a higher court) for reconsideration of a legal decision. B refer (a case) to a higher court. 5 cricket call on the umpire to declare whether a batsman is out. —n. 1 act of appealing. 2 request for public support, esp. Financial. 3 law referral of a case to a higher court. 4 attractiveness. [latin appello address]
Appearance|əˈpɪər·əns|n.|1 act of appearing. 2 outward form as perceived (appearance of prosperity). 3 semblance.  keep up appearances maintain an impression or pretence of virtue, affluence, etc. Make (or put in) an appearance be present, esp. Briefly.
Appear|əˈpɪər|v.|1 become or be visible. 2 seem (appeared unwell). 3 present oneself publicly or formally. 4 be published. [latin appareo]
Apple|ˈæp·əl|n.|1 roundish firm fruit with crisp flesh. 2 tree bearing this.  apple of one's eye cherished person or thing. [old english]
Application|ˌæp·lɪˈkeɪ·ʃən|n.|1 formal request. 2 act of applying. 3 substance applied. 4 a relevance. B use (has many applications). 5 diligence.
Apply|əˈplɑɪ|v. (-ies, -ied)|1 (often foll. By for, to, or to + infin.) Formally request. 2 be relevant. 3 a make use of; employ (apply the rules; apply common sense). B operate (apply the brakes). 4 (often foll. By to) put or spread on. 5 refl. (often foll. By to) devote oneself. [latin applico fasten to]
Appointment|əˈpɔɪnt·mənt|n.|1 appointing or being appointed. 2 arrangement for meeting or consultation. 3 a post or office open to applicants. B person appointed. 4 (usu. In pl.) Furniture, fittings; equipment.
Appoint|əˈpɔɪnt|v.|1 assign a job or office to. 2 (often foll. By for) fix (a time, place, etc.). 3 (as appointed adj.) Equipped, furnished (well-appointed).  appointee n. [french à point to a point]
Appreciate|əˈpri·ʃiˌeɪt|v. (-ting)|1 a esteem highly; value. B be grateful for. 2 understand, recognize (appreciate the danger). 3 rise or raise in value.  appreciative adj. Appreciatory adj. [latin pretium price]
Approach|əˈproʊtʃ|—v.|1 come near or nearer (to) in space or time. 2 tentatively propose to. 3 be similar or approximate to (approaching 5 million). 4 set about (a task etc.). —n. 1 act or means of approaching. 2 approximation. 3 technique (try a new approach). 4 golf stroke from the fairway to the green. 5 aeron. Part of a flight before landing. [latin prope near]
Appropriate|əˈproʊ·pri·ət|—adj.|Suitable, proper. —v. (-ting) 1 take, esp. Without authority. 2 devote (money etc.) To special purposes.  appropriately adv. Appropriation n. [latin proprius own]
Approval|əˈpru·vəl|n.|1 approving. 2 consent; favourable opinion.  on approval (of goods supplied) returnable if not satisfactory.
Approve|əˈpruv|v. (-ving)|1 confirm; sanction. 2 (often foll. By of) regard with favour. [latin probo test]
Approximate|əˈprɑk·sə·mət|—adj.|Fairly correct, near to the actual (approximate price). —v. (-ting) (often foll. By to) bring or come near (esp. In quality, number, etc.).  approximately adv. Approximation n. [latin proximus nearest]
April|ˈeɪ·prəl|n.|Fourth month of the year. [latin]
Area|ˈeər·i·ə|n.|1 extent or measure of a surface (over a large area). 2 region (southern area). 3 space for a specific purpose (dining area). 4 scope or range. 5 space in front of the basement of a building. [latin, = vacant space]
Argue|ˈɑr·ɡju|v. (-ues, -ued, -uing)|1 (often foll. By with, about, etc.) Exchange views forcefully or contentiously. 2 (often foll. By that) maintain by reasoning; indicate. 3 (foll.
Argue|ˈɑr·ɡju|v. (-ues, -ued, -uing)|1 (often foll. By with, about, etc.) Exchange views forcefully or contentiously. 2 (often foll. By that) maintain by reasoning; indicate. 3 (foll. By for, against) reason. 4 treat (a matter) by reasoning. 5 (foll. By into, out of) persuade.  argue the toss colloq. Dispute a choice already made.  arguable adj. Arguably adv. [latin arguo make clear, prove]
Argument|ˈɑr·ɡjə·mənt|n.|1 (esp. Contentious) exchange of views; dispute. 2 (often foll. By for, against) reason given; reasoning process. 3 summary of a book etc.
Arise|əˈrɑɪz|v. (-sing; past arose; past part. Arisen)|1 originate. 2 (usu. Foll. By from, out of) result. 3 come to one's notice; emerge. 4 rise, esp. From the dead or from kneeling. [old english a- intensive prefix]
Arm1||n.|1 upper limb of the human body from shoulder to hand. 2 forelimb or tentacle of an animal. 3 a sleeve of a garment. B arm support of a chair etc. C thing branching from a main stem (an arm of the sea). D control, means of reaching (arm of the law).  arm in arm with arms linked. At arm's length at a distance. With open arms cordially.  armful n. (pl. -s). [old english]
Arm2||—n.|1 (usu. In pl.) Weapon. 2 (in pl.) Military profession. 3 branch of the military (e.g. Infantry, cavalry). 4 (in pl.) Heraldic devices (coat of arms). —v. 1 supply, or equip oneself, with weapons etc., esp. In preparation for war. 2 make (a bomb etc.) Ready.  take up arms go to war. Under arms equipped for war. Up in arms (usu. Foll. By against, about) actively resisting, highly indignant. [latin arma arms]
Army|ˈɑr·mi|n. (pl. -ies)|1 organized armed land force. 2 (prec. By the) the military profession. 3 (often foll. By of) very large number (army of locusts). 4 organized civilian body (salvation army). [french: related to *arm2]
Around|əˈrɑʊnd|—adv.|1 on every side; all round; round about. 2 colloq. A in existence; available. B near at hand. 3 here and there (shop around). —prep. 1 on or along the circuit of. 2 on every side of. 3 here and there in or near (chairs around the room). 4 a round (church around the corner). B at a time near to (came around four o'clock).  have been around colloq. Be widely experienced.
Arrangement|əˈreɪndʒ·mənt|n.|1 arranging or being arranged. 2 manner of this. 3 something arranged. 4 (in pl.) Plans, measures (made my own arrangements). 5 mus. Composition adapted for performance in a particular way.
Arrange|əˈreɪndʒ|v. (-ging)|1 put into order; classify. 2 plan or provide for; take measures (arranged a meeting; arrange to see him; arranged for a taxi). 3 agree (arranged it with her). 4 mus. Adapt (a composition) for a particular manner of performance. [french: related to *range]
Arrest|əˈrest|—v.|1 lawfully seize (a suspect etc.). 2 stop or check the progress of. 3 attract (a person's attention). —n. 1 arresting or being arrested. 2 stoppage (cardiac arrest). [latin resto remain]
Arrival|əˈrɑɪ·vəl|n.|1 arriving; appearance on the scene. 2 person or thing that has arrived.
Arrive|əˈrɑɪv|v. (-ving)|1 (often foll. By at, in) reach a destination. 2 (foll. By at) reach (a conclusion etc.). 3 colloq. Become successful. 4 colloq. (of a child) be born. 5 (of a time) come. [latin ripa shore]
Arrow|ˈær·oʊ|n.|1 pointed slender missile shot from a bow. 2 representation of this, esp. Indicating direction. [old english]
Article|ˈɑr·t̬ɪ·kəl|—n.|1 item or thing. 2 non-fictional journalistic essay. 3 clause or item in an agreement or contract. 4 definite or indefinite article. —v. (-ling) employ under contract as a trainee. [latin articulus from artus joint]
Artificial|ˌɑr·t̬əˈfɪʃ·əl|adj.|1 not natural (artificial lake). 2 imitating nature (artificial flowers). 3 affected, insincere.  artificiality n. Artificially adv. [latin: related to *artifice]
Artistic|ɑrˈtɪs·tɪk|adj.|1 having natural skill in art. 2 skilfully or tastefully done. 3 of art or artists.  artistically adv.
Artist|ˈɑr·t̬ɪst|n.|1 practitioner of any of the arts, esp. Painting. 2 artiste. 3 person using skill or taste.  artistry n. [french artiste from italian]
Art|ɑrt|n.|1 a human creative skill or its application. B work showing this. 2 a (in pl.; prec. By the) branches of creative activity concerned with the production of imaginative designs, sounds, or ideas, e.g. Painting, music, writing. B any one of these. 3 creative activity resulting in visual representation (good at music but not art). 4 human skill as opposed to nature (art and nature combined). 5 (often foll. By of) a skill, knack. B cunning; trick, stratagem. 6 (in pl.; usu. Prec. By the) supposedly creative subjects (esp. Languages, literature, and history) as opposed to scientific, technical, or vocational subjects. [latin ars art-]
Ashamed|əˈʃeɪmd|adj. (usu. Predic.)|1 embarrassed by shame (ashamed of myself). 2 (foll. By to + infin.) Hesitant, reluctant out of shame (am ashamed to say). [old english a- intensive prefix]
Aside|əˈsɑɪd|—adv.|To or on one side; away, apart. —n. Words spoken aside, esp. Confidentially to the audience by an actor.
Ask|æsk|v.|1 call for an answer to or about (ask her about it; ask him his name). 2 seek to obtain from someone (ask a favour of). 3 (usu. Foll. By out, in, or over, or to (a function etc.)) Invite (must ask them over; asked her to dinner). 4 (foll. By for) seek to obtain, meet, or be directed to (ask for help; asking for you; ask for the bar).  ask after inquire about (esp. A person). Ask for it slang invite trouble. [old english]
Asleep|əˈslip|predic.|Adj. & adv. 1 a in or into a state of sleep. B inactive, inattentive. 2 (of a limb etc.) Numb. 3 euphem. Dead.
Aspect|ˈæs·pekt|n.|1 viewpoint, feature, etc. To be considered (one aspect of the problem). 2 appearance or look (cheerful aspect). 3 side of a building or location facing a particular direction (southern aspect). [latin adspicio look at]
Assistant|əˈsɪs·tənt|n.|1 (often attrib.) Person who helps, esp. As a subordinate. 2 = *shop assistant.
Assist|əˈsɪst|v. (often foll. By in + verbal noun)|help.  assistance n. [latin assisto stand by]
Associate|əˈsoʊ·ʃiˌeɪt|—v. (-ting)|1 connect mentally (associate holly with christmas). 2 join or combine, esp. For a common purpose. 3 refl. Declare oneself or be in agreement. 4 (usu. Foll. By with) meet frequently or deal. —n. 1 partner, colleague. 2 friend, companion. 3 subordinate member of a society etc. —adj. 1 joined or allied. 2 of lower status (associate member).  associative adj. [latin socius allied]
Association|əˌsoʊ·ʃiˈeɪ·ʃən|n.|1 group organized for a joint purpose; society. 2 associating or being associated. 3 companionship. 4 mental connection of ideas. [medieval latin: related to *associate]
Assume|əˈsum|v. (-ming)|1 (usu. Foll. By that) take to be true. 2 simulate (ignorance etc.). 3 undertake (an office etc.). 4 take or put on (an aspect, attribute, etc.) (assumed immense importance). [latin sumo take]
Assure|əˈʃʊr|v. (-ring)|1 (often foll. By of) a convince. B tell (a person) confidently (assured him all was well). 2 ensure; guarantee (a result etc.). 3 insure (esp. A life). 4 (as assured adj.) A guaranteed. B self-confident. [latin securus safe]
As|æz|symb.|Arsenic.
Atmosphere|ˈæt·məsˌfɪər|n.|1 a gases enveloping the earth, any other planet, etc. B air in a room etc., esp. If fetid. 2 pervading tone or mood of a place, situation, or work of art. 3 unit of pressure equal to mean atmospheric pressure at sea level, 101,325 pascals.  atmospheric adj. [greek atmos vapour, *sphere]
Atom|ˈæt̬·əm|n.|1 a smallest particle of a chemical element that can take part in a chemical reaction. B this as a source of nuclear energy. 2 minute portion or thing (atom of pity). [greek atomos indivisible]
At|æt|prep.|1 expressing position (wait at the corner; at school). 2 expressing a point in time (at dawn). 3 expressing a point in a scale (at his best). 4 expressing engagement in an activity etc. (at war). 5 expressing a value or rate (sell at £10 each). 6 a with or with reference to (annoyed at losing; came at a run). B by means of (starts at a touch). 7 expressing motion or aim towards (aim at the target; laughed at us).  at all see *all. At hand see *hand. At home see *home. At it engaged in an activity; working hard. At once see *once. At that 1 moreover (a good one at that). 2 then (at that he left). At times see *time. [old english]
At|æt|symb.|Astatine.
Attach|əˈtætʃ|v.|1 fasten, affix, join. 2 (in passive; foll. By to) be very fond of. 3 attribute or be attributable; assign (can't attach a name to it; no blame attaches to us). 4 accompany; form part of (no conditions are attached). 5 refl. (usu. Foll. By to) take part in; join (attached himself to the team). 6 seize by legal authority. [french from germanic]
